sample_id,condition,tissue_type,HLA-DRB1_protein,HLA-DQA1_protein,HLA-DQB1_protein,HLA-DPA1_protein,HLA-DPB1_protein,TNF_protein,IL1B_protein,IL6_protein,IL10_protein,IL17A_protein,IL17F_protein,IL23R_protein,IL2RA_protein,IFNG_protein,IL4_protein,IL13_protein,IL12B_protein,IL18_protein,IL1RN_protein,TNFAIP3_protein,CD40_protein,CD80_protein,CD86_protein,CTLA4_protein,PDCD1_protein,CD28_protein,ICOS_protein,CD19_protein,CD20_protein,CD22_protein,BAFF_protein,APRIL_protein,TACI_protein,BCMA_protein,STAT1_protein,STAT3_protein,STAT4_protein,STAT6_protein,IRF4_protein,IRF5_protein,IRF7_protein,IRF8_protein,NFKB1_protein,NFKB2_protein,REL_protein,RELA_protein,RELB_protein,FOXP3_protein,TBX21_protein,GATA3_protein,C1QA_protein,C1QB_protein,C1QC_protein,C3_protein,C4A_protein,C4B_protein,CFB_protein,CFD_protein,CFH_protein,F2_protein,F3_protein,F5_protein,F7_protein,F8_protein,F10_protein,SERPINE1_protein,PLAT_protein,PLG_protein,MMP1_protein,MMP3_protein,MMP9_protein,MMP13_protein,TIMP1_protein,TIMP2_protein,COL1A1_protein,COL2A1_protein,CCL2_protein,CCL3_protein,CCL4_protein,CCL5_protein,CCL20_protein,CXCL8_protein,CXCL10_protein,CXCL12_protein,CCR1_protein,CCR2_protein,CCR5_protein,CXCR3_protein,CXCR4_protein,CXCR5_protein,BCL2_protein,BAX_protein,FAS_protein,FASLG_protein,CASP3_protein,CASP8_protein,TP53_protein,MDM2_protein,RANKL_protein,OPG_protein,RANK_protein,RUNX2_protein,SOX9_protein,ACAN_protein,COMP_protein,PTPN22_protein,PADI4_protein,FCGR3A_protein,TRAF1_protein,C5_protein,BLK_protein,BANK1_protein,TNIP1_protein,PRKCQ_protein,KIF5A_protein,TAGAP_protein,RASGRP1_protein,AFF3_protein,CD247_protein,SPRED2_protein
SAMPLE_153,healthy_control,synovial_fluid,6.346542903647711,6.9851606412573775,7.2365415729400775,7.090056208699364,5.980639007688816,5.936457103417176,9.150438703505559,6.574424681533277,7.776936781916096,5.188382994639455,5.190200250025673,6.301352580629197,6.81358223761703,6.536711633282815,7.648379785164262,6.984944649414302,7.200215936189219,6.926911602487363,7.698039945268795,8.642367810875529,7.443373085270636,7.635273304369272,7.2572947095438005,8.035251914541664,6.00174215143776,6.457493374609958,6.5405472064862336,8.313577764078854,6.478611287893608,5.143853993276516,5.615362080498609,8.220397647488724,4.86317826260398,4.421975058774798,6.87873161966566,6.11098136267246,7.3934569579810425,4.947423736918555,6.3694471123477046,7.1833345171373,5.269290330436412,8.445075263395207,6.617446381687303,7.509499691866788,6.420334334111395,6.054209955174739,6.5057824735442145,7.573024398885707,7.142563305647268,7.728037544066904,7.842007974827729,5.7565139734097475,4.378591280095421,4.468477249992849,6.648529285299412,8.471894187740583,7.02054162363203,5.639867524800732,7.060089582523354,8.555913877921256,8.261910621952305,6.996109161013569,3.2396530112143402,6.877753868895677,7.616736430112596,7.105943465671112,8.634345092800755,6.56753559617065,6.316457558249977,5.622907787340291,6.1372500133357875,8.387601244911998,5.685040906799618,6.810495117278919,7.407867807402595,3.7823312970774303,6.493660899144801,5.943636310181784,7.196083004764625,8.141461969100488,6.9256861776995216,5.410076579470654,5.5304928726305995,6.562204536205182,7.895226795280221,7.32278297142836,5.781696239734371,6.347039879188737,6.079515086842941,8.098202226602995,5.652426111633676,7.9046973790158885,7.055614831568334,6.947060477912474,8.301899407278757,7.11945469118577,6.442467902959792,6.721472503649715,6.442116892248154,5.665174474673633,8.583136811032833,6.9311329443709,5.890424860326456,5.19017652043682,7.8170181240267755,5.755501092520647,6.986459085548462,6.806070366136252,6.266469808925912,7.479720617902963,5.962846672639342,5.6692027413159565,5.013492814640406,6.815708345549001,7.306788825577904,6.354494072796739,6.4427618280847065,9.561546299600845,7.700826654683321,8.620313849551586
SAMPLE_154,healthy_control,synovial_tissue,7.54035660294901,6.08595220533468,5.670532681203424,5.0903725081979285,8.079520042251906,5.932180372017333,6.839531004396399,7.334925539668194,7.639974140193796,7.117962753654123,4.878518973423463,6.613169473640868,6.289051291288774,6.181100368346406,6.241693756180802,7.604698557835096,6.2486444216765635,6.830332101964714,7.377890398946088,6.931568286219253,8.246760676553434,8.578453430101804,4.916148009686765,6.081041583962455,5.839979286067819,6.625355220817788,8.325837402764794,6.322415558274238,6.810332807327231,4.7979730529872056,8.462243520720213,6.294988820812314,7.331806334650579,6.8183737321660605,6.0283322893674764,6.011108705279712,5.359838722637637,8.352287465588374,5.762525019897206,5.675934994727196,6.456694492698308,8.599183550182344,8.034753995999669,5.714294899614744,6.951300264891271,7.433649737296461,9.366654590867084,6.655773970962634,5.585276392961913,7.578665183598832,6.970251675811811,6.913427104354476,6.957919035951531,6.324521508225913,6.857230578586594,8.451036503184088,7.021424117614636,5.517416258817883,7.261620859025302,5.819391491304941,5.070534841155874,5.761771212256897,4.9676123158247005,7.800171755128912,6.981469001398341,7.546007533149263,6.898632477328747,6.8628201023879045,7.891972386156869,6.5317534077961446,6.70984253301433,5.7165014653593,7.593582840227625,6.887202441808724,7.610018853211443,5.543040291794546,8.699246965624729,7.343473489331171,5.34624619147381,6.860155211622271,6.900167771016857,5.967944729640655,8.049810554437814,6.064480813434526,6.64665612161334,6.376830942963832,7.525674592751843,6.234022161237601,4.420053088146227,7.13340968101924,6.15152463931647,8.727264396958223,7.693025631885109,7.230717860012556,5.557745343605675,5.86863282727359,4.504561209224826,6.629902340458844,5.60065100049263,6.385667544100958,6.985699812187764,8.229172717212807,6.730751035365309,6.259011054350882,6.659131359480638,7.027785281105266,7.150227983435433,6.097186520767791,6.349765695434947,6.144285253754808,6.283610653888422,5.7590516352557,4.754258717754222,5.822006416384342,7.133052204169878,6.785874466563814,6.884341530172255,7.697880433441735,6.248880399344952,5.923640799399149
SAMPLE_155,healthy_control,synovial_fluid,5.5792074548621065,5.1462320954346135,5.50300799143043,6.432798932127282,6.662287538552135,5.546727683838117,8.299373033480746,6.264472575324304,8.957049347914875,9.27966995243429,7.465699259893617,5.047142374859406,6.708002047503947,5.8291371135889545,5.187764756813344,7.163356716083417,5.773023122345717,6.484306118325603,6.881644559084343,6.329614350264432,9.177158389911554,6.434506241136094,7.234353267238217,6.558767346404725,8.058588714538962,7.539751662885017,7.8459207036382,6.664317143596159,8.219738775325508,6.49326038493678,6.676220517220285,5.921964639206883,6.057803744931341,7.259415296649582,7.368074800679744,6.442131807382116,6.930338062493651,6.255755455262852,6.083312479834364,6.721265789775042,6.880429679266462,7.2293290607586576,7.234045958434333,5.791572394323283,7.104999619181138,7.1562703272872605,8.463878434903597,6.521171272113588,7.377819124569065,6.651093707256013,6.2720199488636865,5.940567517700751,7.5665277446715224,6.548779492370398,4.367246553813192,6.474544695370907,5.87729592691267,7.323347663918873,9.002452186598145,7.470495743279213,7.951498101299873,5.849713932511438,7.358214594633798,5.9181041133910774,5.706308023752818,5.533431841484309,4.93789583929725,8.12634282595974,4.9492143928330385,8.942998183779546,8.588373817606996,7.318062761160861,5.339462040474313,5.447270562557737,5.3666558176718215,5.576834542981626,7.120653567675412,6.194482700946818,8.60244411653571,8.427802765907472,7.221561754523172,6.717307331689028,5.059614826444557,6.539310800883471,7.8816962349950135,7.624386713714938,6.809055599713639,6.789118162855028,6.8323241686665055,6.535566194583388,7.381107097512407,6.226032396734467,7.164997321637167,7.159983938633932,6.6311245489215604,5.7928960153712294,6.188841339716659,6.219489425120454,6.447299254423614,7.81400926345283,4.936559730338103,7.745403601717163,6.457925955805355,8.15655113361354,5.721399043102112,6.0890955587934,7.592956974413569,4.71612534062118,5.080772085208419,7.391702526464674,5.86152212901861,8.547024268070821,6.406188912444213,5.594224730641679,7.659196185359737,8.08320490932178,7.5690580108937935,8.638305616814382,7.2367000145821185,5.503502301362184
SAMPLE_156,healthy_control,synovial_tissue,7.970766562381432,7.484752110337816,6.962869092067115,9.634925557949872,6.962572622932011,6.151211239367025,6.863194871857756,6.428116914210822,7.244082957391077,7.07898530688579,8.441595918769263,7.6996061918769945,6.860958774084708,5.388458343927762,6.870498266088326,8.608242584055978,6.653873237956399,9.342223360874428,5.180004086137468,9.869853423137146,6.162000663183274,7.458776655502805,7.55865295183204,7.916885880429674,7.175912839209257,4.66776372387963,5.607239267207771,6.643170065907611,5.485002371144935,7.218905012252525,5.203203756181022,7.687875869814713,7.1437069691602195,8.06113106149104,4.959735665125815,5.272367565992349,8.119713995548851,8.439335966440588,8.151447961165125,8.41594619526323,7.492734835198352,6.1828506239728735,8.078675278327667,6.27685306570275,6.69089379283354,6.461315913065422,6.361900925829048,8.023734621337937,5.296366431516744,6.6363110721062055,6.046836411835562,5.61778120970829,8.206298539299391,6.952190225576934,5.8178611468391095,7.193292875416959,5.198268416889772,8.666520909100702,6.223739720130147,6.982870555907152,7.882866377234364,7.84867355880759,8.752218830060146,6.476584320988363,5.6065289226248956,4.68772093503151,6.38582524582357,6.589753931608259,6.240080368178029,6.81201723017168,6.3772233849133775,8.440459654599197,6.265529092678002,6.718890927104927,3.5748048495650506,6.318838176560446,6.870108597444941,6.853299064338499,7.676882605627174,5.705814843171878,6.179100804751614,7.3593713219462265,6.82779077579641,8.027295079031253,5.136039178761719,7.766159698957959,8.357145333812227,7.556732560477305,8.219724813342701,6.384404442158671,6.190493815508552,4.577878721889601,5.234772125017835,5.545147212351493,6.447992710218343,5.990393797146924,6.890074792795625,6.6023738044444205,7.480808172238529,7.289051632753104,5.609815914415323,7.851864271915414,5.8598758907012165,6.726795885424837,5.490253910725194,6.401323960844891,7.79716484339772,7.6984391631039415,5.356831578291533,6.198685125399345,5.341918988940683,7.293584625834877,6.315198606351202,5.280829010581045,5.975075317052728,6.288339423205152,7.946333553948831,6.393005971344597,7.290269539048241,7.046558198720902
SAMPLE_157,healthy_control,peripheral_blood,8.844509642701132,6.864185811571123,7.125670979107419,6.213576526737469,7.849105234137346,6.986730213670624,6.088937006484443,6.492164959975572,8.05210985745688,8.426120953638447,7.986308922499389,5.053941030345166,4.379141003491038,5.638706045708238,6.15501782861001,4.265956292581861,6.629317342867451,7.90579780767952,7.950746993768589,6.6542332738643495,7.118973048230538,7.1723075678786055,7.029003689745915,5.814035113399779,5.734826052033243,6.472280585930397,3.858022519248574,6.079011205921845,6.510059221489334,5.0003469719141345,7.015942651876773,7.697888031358041,6.935791441841681,5.803289216293608,5.280802237448424,7.081050822021371,7.337818421142034,6.4570302447426275,6.11728247442938,5.830578962379651,8.328296874129078,6.152435487213129,5.506546914106346,7.184040785837981,6.905441445264472,3.4797187874663735,6.998871460153618,9.76989300828039,3.931594841205844,5.2374158211848165,3.9189587647319177,6.740657837883629,6.664180994536971,6.975994965604992,8.466093533917924,7.924527179443326,8.032867624252377,8.730835362791927,7.110874487101581,7.536584110783179,6.32523013846214,6.395391137066889,6.863978063342223,7.4269450578264244,7.001671607700033,6.104365783195518,6.097467544690204,5.816585586640661,7.254896729492318,6.209920727556085,7.016571505714654,8.608255957703081,6.706326117704067,6.4479014089508775,6.964501342713915,7.500811370772319,6.8678287035063725,6.790344591500289,7.900735938880474,8.073483886958972,6.777998219019181,7.764053555613813,8.80714418244474,7.411419526147608,7.968228644484647,5.396745976912433,5.6526836617724845,7.614794907583368,5.2564754545726915,6.153331165373109,7.60464783874547,8.447196076590762,6.540967732421163,7.096506933668003,7.170796732145447,5.984799905750394,7.068394033819433,6.9902713600571715,6.28839342019914,6.475385298187567,5.413207278293701,5.413148807098395,6.189483394859866,5.800060938886055,8.046924609274917,7.083495502709192,6.784057909414458,6.253726344590542,8.38209782934898,7.6075110069832546,7.886765574872992,8.606662700900145,6.997571175222909,7.125552486622,6.525375476222997,4.481917679268734,6.9649257788721695,8.026820794461477,7.3599132551888236,8.989229177118808
SAMPLE_158,healthy_control,peripheral_blood,5.876605832841419,6.277886869513854,7.272405258438412,6.879124171850177,7.170339884294644,5.926759749018919,8.487968210421583,8.055727877500157,6.4366495838846625,6.41505315085435,7.303596908203422,7.370480049049487,8.45091481047941,8.348005950001358,5.661192370323073,6.917866986694929,5.867565576569392,6.208965910287632,5.503662026377618,5.949446226891483,6.726067151684802,5.964407539453593,7.5508282650254195,5.030838067473824,6.624613560508147,7.7476763602071514,7.57618009277307,8.013945559888755,9.081703624390292,7.851687087058,6.477079439855468,6.412749828289366,7.051615204888027,8.066263769831695,6.062238064310792,6.750133505670303,9.05137733423274,6.0742251284035405,5.78678257295375,7.337810228614076,5.595835268588498,7.138540992395963,6.9549880976182195,5.73934250196621,4.264780925052843,8.462856890217909,6.811714841753912,7.293934877329542,7.016574775980054,6.654028691508539,6.456271590908236,6.6396630194193245,7.615092109736989,6.600697273276492,7.024362754447408,8.372044375181499,6.269859530117787,5.4548925075315875,6.677584607059128,8.697510121061029,5.4886910202615535,7.210508360270936,8.040399163078646,6.378851724629873,7.389079337151514,6.983796323847935,4.02675806390481,7.503178517142661,6.891270707048803,8.444541041684793,5.77171159551036,8.317724815895046,7.463671632425911,5.658369335183767,6.126143214021811,7.837173352069785,5.395872730039598,7.66640295104466,6.360645820493377,6.895532961803399,5.372953698516607,7.846955965027971,6.273719234742965,7.041935766550758,6.852376265551584,7.1433006685921665,6.7286837856763935,6.278772559381131,7.669318840763717,7.658884253062711,6.205906509877393,6.745478798363507,6.490520632383528,8.136355112193112,7.135085309950233,7.09813188988847,6.771020984072972,5.468316777947161,7.281722836243074,8.787307421652006,6.750625813571856,7.870113896955638,7.21212994527891,7.041196274084562,5.9387105845469215,4.695736998285238,7.250364750430214,6.601167779206567,7.426764239558869,4.386650799241175,6.338999243739966,6.7462949918046515,7.376152822581194,6.281095878901088,6.786696875264549,10.483833200737099,7.347863947263285,6.8919289802068295,7.533043038633202,6.267566800727037
SAMPLE_159,healthy_control,synovial_tissue,8.30280427125013,5.891315000141776,6.996252950023146,8.610373541503444,7.5835288884726335,6.5094349993784375,5.746212614657698,6.417745616118395,7.379641557384281,7.32387216050315,5.6366754878770955,6.729743061197505,8.815133083692423,8.269153924539525,5.173231169538505,5.085250246615767,7.516297701406161,8.638715948324512,6.2640281657878445,7.737189596751892,6.745658129383473,6.516083787947978,6.38595693760571,6.971474311512693,6.867524670473634,5.898373546627183,8.200188559811219,5.639346458601422,7.863847747774685,7.092217859941097,7.813523176614691,6.529762647804429,5.952093086590427,5.572905833922313,6.709726438311461,5.914209693222329,6.0039600923662855,6.515689686364816,5.402032707622538,8.01664543625716,6.378979015750856,6.080486924605164,5.310604004992007,5.728143433712711,8.816797588034449,5.89284761505695,7.403984120565265,7.15294501075863,4.3244374199245135,8.534349989030538,7.089850313231524,5.638779243604304,6.903086726074005,6.013257211486661,8.701588786689651,5.699038107178782,5.9920388700737215,6.473761222830832,6.266629057819821,7.932575912544782,9.309364655966784,6.985723759761286,7.278351681934424,6.638881872151971,5.69175090418149,9.26572216799279,9.216633766654512,7.501261691070359,8.827870963362278,7.934486764008522,6.633709835626885,7.027561841139743,8.809911555432631,6.666863990879647,8.047109260695052,6.848702216740301,8.199307300672203,7.325277637142725,6.85230045787777,6.992025529383496,5.705746270639091,6.382887558867423,7.784784818420205,4.409444415325931,5.662547571428761,6.420001952565583,5.5119441725766665,7.741743457531964,7.2973703773040794,7.933265237444543,5.754709306401973,8.392870461808297,4.416003872922151,9.726950151571534,7.507232156874845,6.702689759916149,6.225957996745449,6.4462865815687325,8.47707875520806,7.614081719154359,6.632376473189639,5.537800944162541,7.559224136263129,7.090862332396492,5.421423586290708,8.8568985779965,7.035230493082947,5.864461880203259,4.742373132537794,7.92077291890657,8.847584915966763,6.413622482066728,6.911850272410373,8.496199186355318,5.345868077309652,6.729184636296072,6.209696572895166,7.754805726831233,8.80993061207574,7.606992153607477
SAMPLE_160,healthy_control,synovial_tissue,5.635910238098469,6.171836535387869,5.041158701740071,7.122740242229511,6.75870342045444,8.004352012377142,6.15477158088704,5.662169314919819,6.823130689134258,8.475080500545499,9.424251323059522,7.478930511297381,6.148836045156781,6.720691177710181,6.337233464648487,6.610858127630625,6.302136065606264,5.63022726006003,8.072974263968316,6.940934704661041,5.864974534415731,7.583094816594033,7.786854700216355,5.858636122287621,6.915961996838942,7.45525114058141,6.695500916620937,5.387679638606489,6.981773816027037,5.871234453583998,6.796019815661504,8.084946917087287,6.268723403892078,5.1828587564956266,4.328226869193241,5.735161009905783,7.512455641156957,7.687774361623788,7.034119146537097,4.980001297150083,8.402426018702082,8.373880514380875,8.724579925702136,6.572058558747169,7.66213310809802,7.369635578439994,7.879228381889914,7.258296612914158,5.119845075539483,5.646376694885946,8.464445596946442,7.862826592685303,6.235614803587777,8.399999699618476,8.119256301328749,8.233357508115574,8.853926648363515,5.677381118040222,6.738974491752651,7.323659022084387,5.260060740532246,5.591703703301304,7.994503184238223,7.686223901353176,8.87233381157804,6.212839759503889,4.849007802519991,5.676584626547412,8.095447529575534,6.7444500691960965,7.680728902219961,6.348258711573057,7.2398466771717676,7.620579621273844,6.0721269446692645,6.989093788222297,7.019451511693884,4.322877933862416,6.321460634642669,4.942970200355668,9.017897691562375,8.253858468397674,6.369772870072041,7.6843519002627625,7.748145372640175,7.923907113325498,8.611656564778,7.096736622342892,8.889382900713134,6.71170963502182,5.162784257481406,7.100670215810519,8.093725401346855,6.984670912533058,5.617859992837017,6.0779432576282355,4.67619520022869,6.9755382609991345,5.708078932108159,5.228758315179867,6.304894951541515,8.083991066280458,8.03813113206377,5.822141976628753,7.927854386827651,7.370559691724332,5.865028013180792,7.227118047019714,6.22636596145407,6.597099032558919,6.1726355269360145,7.147144735981271,6.137808682088475,6.716536645730645,6.667009076601197,5.914820680058586,6.990209361237476,8.534733770225701,6.716642497037606,6.407594860760353
SAMPLE_161,healthy_control,synovial_tissue,8.447648771432437,6.326798475319411,6.223329789920881,6.168534656804381,8.058328625255397,8.05860537965398,6.497743061939836,5.17850501844287,5.724261179141395,6.804952477020564,6.052231385259249,5.006305522663783,5.7876778584996815,7.654581326152467,8.68400238181582,7.59620048693544,7.872783357353545,7.712984637461209,7.40302545817439,6.529830403539959,7.072272316397907,6.2574874988270714,6.15967915370858,7.493676043183524,7.662571942498114,7.581569182616726,6.267141422215845,6.810625556741741,6.851940148631142,8.17457600782683,4.739717619788969,5.2185367031004075,7.941275750652349,6.155589364513378,7.0821499150862595,5.8315692881852845,6.417456602501606,7.149366274075556,5.842341936420448,6.423646043004917,7.174898904393711,6.765781249677413,6.518191479103438,7.202892698255218,6.1750551098432975,5.7178514788531265,9.063168272419563,7.180993839762056,6.766403105218543,7.5999347209771475,8.93306411944631,5.5753780703676155,6.840553846818347,4.718291086261215,9.008814366224582,4.9220303817258095,6.740198957998948,5.513613947414238,6.115289513829818,6.893138924827376,5.718588662300427,6.374193087803009,8.94701890635052,7.575762178238936,7.633122834322006,7.27755382008633,5.61350913375444,6.188031834226372,7.116138770752718,6.468098532009311,6.193396578325891,7.486886513392253,6.138270828522783,6.259257701099278,6.926311868913865,7.987630154238967,4.544069802695905,5.646551401261854,7.974042448513698,6.611990698189287,7.759780525310958,4.317061577089486,5.869671584696164,5.912898428945222,6.089574427538431,9.433080091365126,7.210216075422385,8.97555060258538,7.084171287291364,8.195693653650736,8.871975937776218,6.578772706387899,5.731555414240954,5.679090534691101,6.521506565810895,6.504166265934045,7.847716489594216,5.780327783231008,6.681617417549996,5.327818043106589,5.691454840281402,7.147258600275964,7.296711276705039,7.284134910310822,7.460878793812954,5.980302529695621,5.551767617136138,4.141625215893509,6.960989029162499,6.78852418413112,7.973936333430816,5.994057754682468,6.689833440291258,7.710009785601134,6.82575393814431,7.886633913280156,9.49644167578171,9.75498601274719,6.951110523374504,7.431157488080674
SAMPLE_162,healthy_control,peripheral_blood,9.235677262313377,6.802515169983103,7.236592691783028,7.339789729969278,6.334006113336736,7.136465284726597,7.556153898260378,6.885231502421309,5.551425758831149,6.601550548172986,8.280285293039396,9.018664547759139,6.231279968794263,7.999912277742813,6.737465580291975,8.212536794003158,6.838682548855853,9.085925263092953,6.7196534801999634,5.820965473556055,6.053454794151896,7.052822929143992,7.491042312451787,6.631584979862064,8.260080521841658,7.1168354882337646,5.565256256492339,7.255993905856187,5.119110710516217,8.904318744334368,4.98695726838373,8.250433422514602,6.6858997635359145,8.12469946415163,7.486103827503851,8.525119457260516,7.545677457577691,4.58625742740449,8.38452867684891,6.230457552005678,8.096922228489062,6.3041819788139355,4.7158830765326885,5.7028727672022255,8.200099693730001,6.872538011838196,6.209382914203855,3.441880712781957,7.960753938552474,5.347074197718939,8.72004711576795,5.2076127387759135,7.87093364364451,6.657539195302863,6.697078523775259,7.1216636034491065,8.138706797842197,6.49261798506037,6.247608410419777,6.446094322766648,7.2883948658561675,5.349473849449782,7.506809514474651,7.169328502209206,7.577153126391089,6.432056159437824,7.8227452549176695,6.129898655030781,5.3647287561699155,6.8540672752328415,5.285758959798696,8.488704121035322,6.014334123835317,7.207701575354793,5.819214889212497,4.3544080071361195,9.075226074667107,7.076568927124905,5.853995126219555,6.880033062762764,7.183877028927653,6.883950162219316,7.047460634890433,7.317580769595791,5.04429488161625,7.033955211741361,6.6123027498634706,6.336227571608088,6.242080528800312,6.642111010616612,7.734135183477927,8.092752081668905,7.342777739022975,7.179224061057485,5.064753739469607,9.400667513843088,6.3014171775920085,6.518298653599104,6.902586967863744,6.089829650348636,6.222982384009466,7.518866014148273,5.975129033148982,7.027259531778222,5.628004567927517,5.573455368399436,6.339392681674781,6.6766888706029315,6.34270658942238,6.18062656903753,7.4092796993199235,6.429039267595395,6.696600192165106,4.35754835800759,7.296497715208347,6.291851143486101,5.344774699009819,8.699959274140706,6.421648308813533,5.916015601751621
SAMPLE_163,healthy_control,synovial_tissue,7.639654608628926,5.294008341995781,7.015164540198389,6.662495202236598,5.570708254589162,5.339753948557608,6.767417267187937,8.313068838512766,6.645532545714267,7.777193021467926,6.572168334345581,6.432726648801046,8.549222987043498,6.886551162546128,8.929301121633802,5.612527152154028,7.801302130612184,7.671088948357088,7.031127155178753,5.973778921548919,7.044256280642358,7.314041098282119,7.337807900248062,6.602623136604263,7.500225651496731,5.99138857972144,5.517447471879631,5.845750834647671,6.917748402474989,6.85140555941646,5.409664020802784,7.806358073815801,9.174653680182125,6.77381783199162,7.08493660713147,5.290427485842074,5.839825740312828,6.043784728682022,7.976118624571251,7.2365667142835015,5.203515294402525,7.359597180748566,7.24097625320379,6.634817076815468,7.069714503126814,7.542056148933357,5.743969396664703,6.151545213557151,8.008928396500112,5.101199826882843,5.775108923174993,4.428655164428265,7.801887752357143,7.667491998489912,6.898320251665421,5.6134917437237,7.6630433262365525,6.781508801243995,6.331773072907586,6.147145554759838,7.848364555182477,5.5601705459974236,8.042945514431292,7.2900751035308025,7.333036276014986,5.248757512573257,6.429240599528379,5.171850589573117,6.244804993027601,6.365838509220331,6.5996830764064,8.657562991944044,7.431445470734014,8.551115047228249,4.475500458551446,6.6365290018326535,8.145477725812665,8.54873308799743,4.651587105401582,6.607240669376372,7.653696442170116,6.8969517743503,5.8461394142308825,4.965525260898064,6.992111985335018,4.739435491453192,6.998161676315768,7.972232016832673,5.3923645267095335,7.627316427105239,8.076881534593793,5.953932075218511,5.498769846575647,8.072654213425633,6.364338960171908,5.954798757114627,6.102084076515736,6.870712326424007,7.3255467619093455,9.714253716082261,6.565332056757846,8.57664068525614,7.543086002229746,6.751691970509588,4.999901499284616,6.33787356200787,4.072982282674671,5.132542028790809,7.672155131832464,7.903384311366729,9.251953278394279,6.747690402794263,6.187496121722168,7.68530979697872,5.783479883774885,7.3602370734083475,5.75382158373473,7.072436694396553,5.81448718527914,7.32108370339763
SAMPLE_164,healthy_control,peripheral_blood,7.744690791199019,7.00731470421078,7.7460305124658415,7.13743466345302,6.914164122832345,7.843997775501635,8.259897269595603,8.347825065953693,6.733413599364287,6.9077431702917576,7.236396820131549,8.041665660013361,5.797502157011593,6.136092772593923,7.3952437100808535,6.470010638545904,8.851536734457653,4.028559543627516,6.731844269015658,6.186085385445805,6.9724287491968155,6.510933590226773,5.892165119153076,7.84907509131688,8.942263982938199,6.682683971366042,6.962487141283917,8.060894851401601,7.801039539914912,8.196685267540635,5.927844669599037,6.639972818104026,8.049717162712485,8.083850970669632,5.8748243701692004,6.281212482139311,6.935875312388606,5.907966829353026,5.970769828699794,8.267641579739728,7.9169898256388285,8.759466034143124,8.722950827835335,6.729813799560968,8.308178136208289,7.24814891970262,9.983665013747627,6.927224928363295,7.151399413733774,7.41696126758023,6.390603988326497,6.46626721642945,8.202466827364999,6.797670570808056,5.033105868721206,6.845858262525497,6.149850469874216,4.988118385872413,8.016349803631288,5.288421999103543,5.607546689911085,4.560566194081121,6.321196940171157,5.20220649020116,5.015943348502812,6.8687153443777405,7.145838638938858,6.2072983012006455,7.64943407831766,7.4389389257646705,7.149080955054948,5.560813890630943,9.586191476142949,5.201685190080722,5.964536963537393,5.067243507941259,6.489339028948636,7.703319167896561,7.097637724795468,4.616893218872467,5.01677500040575,8.63931539541402,7.27932400505548,5.885733355248991,9.03588937531386,6.226258838515186,6.905450565791307,6.381305224438667,5.421845572039056,8.673457448797913,8.771129273914514,7.921719821145022,7.243164464696278,7.635329345030639,6.277752918826951,6.283924874398671,6.72841275820443,4.667829898570886,8.045762994822798,6.682380583160945,5.158371872241422,5.276885090549849,7.673346505382404,6.475201346134781,6.087555817852374,8.406120953359759,7.071417600629108,7.814725304632387,8.18638237595024,7.045729991055175,7.565781191248863,4.279090050113005,6.4171769706844,7.271979145825497,6.864191257506091,6.58132255161622,7.555705221530579,7.537119285885089,6.586972885296152,7.120344401270443
SAMPLE_165,healthy_control,synovial_tissue,7.618411402971702,5.409038123990395,7.564586469110969,9.869326305130063,6.739865867686113,7.189402211180038,8.545990518434177,6.341306520802401,9.521999815229618,7.418623487337817,7.727705543974194,5.162143534565058,7.622783630658008,7.361661950861124,8.632393939983094,6.52594610581311,6.506644824624819,6.405532892392614,6.395748174940481,5.76181074796246,7.877578683617067,7.585355092444758,7.104636727460209,6.905214620296064,4.43102103240644,6.9532969444982955,8.80344207401749,6.002696077036184,6.188226621136501,6.432037410752517,8.293293960707507,7.065076555009387,6.854124145070128,6.3161427612526575,5.080800755583253,5.630747878163459,6.783519012236147,7.836167511399254,6.9810494070812865,6.630891438949739,5.962415970196043,7.131155074402079,9.064262150254088,6.406720120289681,6.022556936710093,6.542637729855452,7.926574985295466,6.80873745819332,6.420382812913946,6.2682719252361645,6.661527182683707,8.022230696286938,8.394940213450786,5.321215352178772,5.919243561953596,7.466452942928497,8.395160667423694,5.077938559996285,5.496944671331226,6.382764731116619,8.098248580755834,7.687928073411378,7.976318251526582,8.28048981596883,6.282126925810648,5.295999783661206,6.021075155759387,4.6092391414629486,5.5075538545390135,6.487725861543568,7.730356542098926,7.778759556831734,6.326423858856788,6.02080145461629,6.370706411416607,5.250149381244488,5.934166104698431,5.078402940071653,7.8726738459795085,7.452297984039007,5.116061792350576,8.123853934124384,6.587804224608153,6.586217369481336,7.256288718133286,7.560102107002722,8.081463500129638,6.296829506829629,5.832503538375622,6.617995967557639,6.940271135589122,8.548663322645211,6.833280094919912,5.779848708047727,7.401091951648851,7.061930992013717,8.836905669934968,7.559457108209329,6.5498777366615215,6.122725498830975,6.084502692182993,6.925889683476482,9.5970999568752,7.585007709337759,5.859797600631233,5.433419336201769,5.019651975851419,6.075533092992301,7.0922245718274946,7.1440578666084456,8.063983362353284,7.735680697927731,4.220549368272091,6.017282110912555,6.628554391566385,6.085606954114684,8.115653501059123,6.375409779229434,8.135817750321877,7.621625571785114
